ST_ID,LATITUDE,LONGITUDE,NAME,OSM_ID
8449.0,52.4448,117.034,,
8450.0,52.4629,117.022,,
8451.0,52.3331,116.8635,,
8452.0,52.5151,117.02,Чернышевск-Забайкальский,4008725089.0
8453.0,52.5626,117.111,Алеур,3583119762.0
8454.0,52.6484,117.155,Улей,3583119764.0
8455.0,52.747,117.273,Бушулей,4017821455.0
8456.0,52.5358,117.021,3км (грузовая),11303203862.0
8457.0,52.5835,116.987,,
8458.0,52.9772,116.913,Букачача,11303203863.0
8459.0,52.9477,116.895,,
8460.0,52.9216,116.817,,
8461.0,52.8782,116.704,,
8462.0,52.8202,116.728,,
8463.0,52.7661,116.852,,
8464.0,52.7388,116.865,,
8465.0,52.7079,116.896,,
8466.0,52.6573,116.921,,
8467.0,52.8252,117.271,Жирекен,4006772725.0
8468.0,52.9155,117.297,,
8469.0,53.0337,117.398,Арчикой,4017821448.0
8470.0,53.0662,117.506,Зилово,3965162823.0
8471.0,53.0866,117.657,,
8472.0,53.1046,117.797,,
8473.0,50.9205,128.461,Белогорск,3965162813.0
8474.0,50.8859,128.442,,
8475.0,50.8482,128.374,Низина,1866711775.0
8476.0,50.8825,128.515,Белогорск II,647999179.0
8477.0,50.763523,128.6807,,
8478.0,53.1566,117.93,Ульякан,2884855700.0
8479.0,53.1341,118.03,,
8480.0,53.1658,118.11,Урюм,3583096695.0
8481.0,53.193,118.212,,
8482.0,53.2375,118.294,Нанагры,3583088612.0
8483.0,53.3118,118.51,,
8484.0,53.3963,118.517,,
8485.0,53.458,118.541,Кендагиры,3582624397.0
8486.0,53.5611,118.718,Ксеньевка,3965162826.0
8487.0,53.6495,118.92,,
8488.0,53.7799,119.288,Артеушка,3582617962.0
8489.0,53.8142,119.407,Пеньковая,3582620193.0
8490.0,53.8071,119.665,,
8491.0,53.7092,119.128,Кислый Ключ,4017821470.0
8492.0,53.7385,119.768,Могоча,3965162831.0
8493.0,53.686,120.058,Таптугары,2884855696.0
8494.0,53.7128,120.361,Семиозерный,3965162838.0
8495.0,53.7241,120.486,,
8496.0,53.7916,120.698,,
8497.0,53.8463,120.781,Германовский,3582481393.0
8498.0,53.8622,120.877,Амазар,2875573262.0
8499.0,53.8908,120.991,,
8500.0,53.9415,121.139,Колокольный,4000054210.0
8501.0,53.9754,121.237,,
8502.0,54.0403,121.302,Чичатка,4017822803.0
8503.0,54.0526,121.41,Жанна,4017821463.0
8504.0,54.063,121.491,,
8505.0,54.1081,121.544,Малоковали,4017821479.0
8506.0,53.9546,121.949,Ерофей Павлович,2892845799.0
8507.0,54.0021,121.857,Ороченский,1507742946.0
8508.0,54.0407,121.781,Текан,2682093509.0
8509.0,54.0793,121.687,Аячи,2843374090.0
8510.0,54.0606,121.639,,
8511.0,53.9804,122.006,,
8512.0,53.9924,122.042,,
8513.0,54.052,122.882,,
8514.0,54.0725,122.711,Сгибеево,3580902583.0
8515.0,54.0687,122.603,,
8516.0,54.0391,122.501,,
8517.0,54.017199,122.354548,,
8518.0,54.0206,122.263,Большая Омутная,4017821453.0
8519.0,53.991867,122.193723,,
8520.0,54.013,122.108,Сегачама,2884855695.0
8521.0,54.063,123.412,Мадалан,4017821478.0
8522.0,54.0404,123.27,,
8523.0,54.032,123.134,,
8524.0,54.0261,123.038,,
8525.0,54.1103,123.612,Тахтамыгда,3965162844.0
8526.0,54.0846,123.523,,
8527.0,54.1196,123.698,Бамовская,4015690030.0
8528.0,54.112,123.765,Горелый,9989416354.0
8529.0,54.0424,123.799,,
8530.0,54.024,123.876,,
8531.0,53.987,123.937,Сковородино,3965162839.0
8532.0,53.9786,124.117,,
8533.0,53.8823,123.827,,
8534.0,53.8823,123.827,,
8535.0,53.8229,123.841,,
8536.0,53.7859,123.823,,
8537.0,53.7668,123.825,,
8538.0,53.7407,123.852,,
8539.0,53.6849,123.842,,
8540.0,53.6438,123.853,,
8541.0,53.5837,123.857,,
8542.0,53.7407,123.852,,
8543.0,53.4904,123.887,Рейново,3217838983.0
8544.0,53.9787,124.144,,
8545.0,55.8469,124.979,Якутский,3506688090.0
8546.0,53.8974,124.198,Ковали,1433989930.0
8548.0,53.8288,124.316,,
8549.0,53.8268,124.412,Ангарич,4017821446.0
8550.0,53.787,124.467,,
8551.0,53.7311,124.532,Джиктанда,1861215117.0
8552.0,53.6935,124.823,Талдан,3965162843.0
8553.0,53.708241,125.0425,Буринда,1861329087.0
8554.0,53.7239,125.122,,
8555.0,53.6871,125.236,Гудачи,4017821459.0
8556.0,53.5821,125.379,Гонжа,3259218369.0
8557.0,53.5302,125.585,Нюкжа,2524596032.0
8558.0,53.4512,125.807,Магдагачи,3922936327.0
8559.0,53.4457,126.014,Красная Падь,2406916702.0
8560.0,53.3815,126.125,,
8561.0,53.3361,126.171,,
8562.0,53.2574,126.205,Сулус,2524596036.0
8563.0,53.1128,126.333,Тыгда,4015690058.0
8564.0,53.0083,126.397,,
8565.0,52.9517,126.432,Чалганы,4017822801.0
8566.0,52.788,126.54,Ушумун,4015690061.0
8567.0,52.6307,126.75,Сиваки,244429915.0
8568.0,52.4676,126.966,Ту,2524596044.0
8569.0,52.377,127.093,,
8570.0,52.2727,127.213,Мухинская,4017821485.0
8571.0,52.1626,127.468,,
8572.0,52.0854,127.572,Петруши,1861054274.0
8573.0,52.0035,127.683,Шимановская,4015690063.0
8574.0,51.9464,127.838,,
8575.0,51.9173,127.906,,
8576.0,51.8276,128.005,,
8577.0,51.7475,128.071,Ледяная,5691045859.0
8578.0,51.6894,128.133,,
8579.0,51.5293,128.122,,
8580.0,51.6505,128.146,Бузули,1419746732.0
8581.0,51.45,128.135,Усть-Пёра,4017822797.0
8582.0,51.3692,128.147,,
8583.0,51.3925,128.138,Свободный,4015690026.0
8584.0,51.3468,128.153,,
8585.0,51.305,128.199,,
8586.0,51.3467,128.1529,,
8587.0,51.2764,128.243,Арга,4017821447.0
8588.0,51.2497,128.272,,
8589.0,51.2388,128.281,,
8590.0,51.0916,128.38,,
8591.0,50.988,128.423,,
8592.0,50.7804,128.241,Томичи,1866711782.0
8593.0,50.7163,128.11,,
8594.0,55.7378,49.1276,Тихорецкая,1049819960.0
8595.0,41.387764,43.492238,,
8596.0,49.6879762,40.0863215,Зайцевка,5542680653.0
8597.0,50.9926114,58.4341885,Киргильда,2644086776.0
8598.0,49.9606,139.903,,
8601.0,50.9135,136.866,,
8602.0,51.576,135.826,блок-пост Дуки,2117809799.0
8603.0,55.0538,82.9405,,
8607.0,64.5875,40.6039,,
8608.0,64.5875,40.6039,,
8609.0,45.2059,37.0296,Вышестеблиевская,10677214618.0
8733.0,51.177499,31.882125,Вертіївка,837673821.0
8855.0,46.949446,28.932485,Revaca,7772947019.0
8870.0,56.3405,30.5797,Великие Луки,4626440282.0
8871.0,56.3475,30.656,,
8872.0,56.3549,30.726,,
8873.0,56.3574,30.7985,,
8877.0,57.1443,33.1904,,
8879.0,64.5172,34.6934,,
8880.0,64.4843,34.7601,,
8881.0,64.4083,34.9495,,
8882.0,64.3447,35.1137,,
8883.0,64.3224,35.1791,,
8884.0,64.2243,35.4675,,
8885.0,64.1419,35.6617,,
8886.0,63.9899,36.0531,,
8887.0,63.8803,36.3787,,
8896.0,57.0605,35.0238,,
8897.0,57.0956,35.363,,
8898.0,57.1024,35.384,,
8899.0,56.3809,34.4988,,
8900.0,56.146,34.7113,,
8901.0,56.1165,35.0136,,
8902.0,56.0922,35.1424,,
8903.0,56.0823,35.1866,,
8904.0,56.0561,35.3241,,
8905.0,56.0501,35.3702,,
8906.0,56.2374,34.2892,,
8907.0,56.1936,33.7455,,
8908.0,56.2357,32.4671,,
8909.0,56.2723,32.1351,,
8910.0,56.2918,31.9152,,
8911.0,56.2813,31.5662,,
8912.0,56.1013,34.3233,,
8913.0,56.1906,32.418,,
8914.0,56.0831,32.367,,
8915.0,61.8578,34.1555,,
8916.0,62.3882,34.471,,
8917.0,62.6506,34.2564,,
8918.0,62.8723,34.4492,,
8919.0,65.4693,34.2228,,
8920.0,65.5044,34.1884,,
8921.0,65.5994,34.1943,,
8922.0,65.7334,34.0118,,
8923.0,65.8283,33.8578,,
8924.0,65.9299,33.5427,,
8925.0,65.9485,33.4315,,
8926.0,65.9762,33.288,,
8927.0,66.0124,33.1794,,
8928.0,61.3875,29.7553,,
8929.0,61.4422,29.8171,,
8930.0,61.5174,30.1977,,
8931.0,61.2693,32.062,,
8932.0,61.0967,32.5874,,
8933.0,61.0454,32.6518,,
8934.0,59.8906,30.2954,,
8935.0,59.4542,35.0915,,
8936.0,59.2172,35.3142,,
8937.0,57.7819,34.272,,
8938.0,57.8759,34.1129,Медведево,366587483.0
8939.0,58.2169,33.5308,,
8940.0,58.2695,33.4603,,
8941.0,58.3724,33.831,,
8942.0,58.3661,33.8084,,
8944.0,60.0208,30.4375,,
8948.0,64.2008,34.2705,,
8949.0,64.8073,34.6501,,
8950.0,65.1599,34.5354,,
8951.0,61.8876,32.7774,Застава,928096345.0
8952.0,66.1218,32.9495,,
8953.0,66.4526,32.8189,,
8954.0,66.7414,32.4867,,
8955.0,66.8397,32.3428,,
8956.0,67.1651,32.3544,,
8957.0,67.5116,30.7244,,
8958.0,67.3865,32.1382,19 км,1614390169.0
8959.0,67.2194,32.4342,,
8960.0,57.7944,36.3944,,
8961.0,57.7877,35.9665,,
8962.0,57.8432,35.5232,,
8963.0,57.8763,35.0874,,
8964.0,57.9045,34.8407,,
8965.0,57.9264,34.6018,,
8966.0,57.8899,34.1442,,
8967.0,58.2372,37.039,,
8968.0,58.1271,37.0913,,
8969.0,57.8254,37.1148,,
8970.0,57.9831,37.1009,,
8971.0,57.3769,38.1846,,
8972.0,57.3439,38.1423,,
8973.0,57.2784,37.9851,,
8974.0,58.5133,37.0657,,
8975.0,58.4233,36.9907,,
8976.0,57.8995,34.0248,,
8978.0,57.766,28.6094,,
8983.0,59.5893,33.7421,,
8984.0,68.8476,33.0457,,
8987.0,58.622,30.7106,,
8988.0,57.2419,37.8945,,
8990.0,60.6657,30.0359,Лосево-1,2341199442.0
8991.0,60.962,29.108,Каменногорск,245428839.0
8993.0,69.046,33.173,Мохнаткина Пахта,614942900.0
8994.0,57.6633,34.0917,Аэровокзал,9373809027.0
8995.0,58.4015,33.2294,,
8997.0,54.0649,37.9867,,
8998.0,55.3379,38.8694,,
8999.0,55.6058,37.2881,Аэропорт Внуково,11171729958.0
9000.0,55.7633,37.7254,,
9001.0,55.7435,38.9705,,
9002.0,55.7882,38.9756,Орехово-Зуево,2005745397.0
9003.0,55.996,35.8291,,
9004.0,56.2956,37.5909,,
9005.0,55.8111,39.0051,,
9006.0,54.7443,39.4801,,
9007.0,54.7149,39.5318,,
9008.0,54.686,39.5951,,
9009.0,55.5208,35.4905,,
9010.0,55.4472,34.6792,,
9011.0,54.5313,36.2944,,
9012.0,54.7305,39.429,,
9013.0,54.6888,39.1901,,
9014.0,54.3995,38.2336,,
9015.0,53.9865,38.1653,,
9016.0,53.8529,39.4691,,
9017.0,54.6499,36.1269,Копытцево (146 км),910803910.0
9018.0,55.7366,37.7016,,
9019.0,56.3864,38.6715,,
9020.0,54.7595,38.3277,,
9021.0,52.3894,33.8269,,
9022.0,55.8291,39.041,,
9023.0,54.9385,37.4324,,
9024.0,55.2959,38.7005,,
9025.0,53.0396,34.4337,,
9026.0,55.1314,37.9575,,
9027.0,55.4727,37.7477,,
9028.0,54.279,40.2686,,
9029.0,54.2888,40.608,,
9030.0,54.3117,40.8564,,
9031.0,54.3793,41.2168,,
9032.0,52.1367,35.2593,,
9033.0,51.8904,37.3318,,
9034.0,52.9403,35.8647,,
9035.0,52.5066,37.5188,,
9036.0,52.6332,37.3191,,
9037.0,52.8053,36.2824,,
9038.0,52.4421,35.5712,,
9039.0,52.4559,35.592,,
9040.0,52.9007,36.0377,,
9041.0,51.0744,35.5919,,
9042.0,54.7409,32.5322,,
9043.0,54.6904,32.7392,,
9044.0,54.5161,33.5431,,
9045.0,55.6745,34.2964,,
9046.0,54.7973,31.7233,,
9047.0,54.821,31.6664,,
9048.0,54.7941,31.8036,,
9049.0,54.7636,31.6871,,
9050.0,53.6589,34.387,,
9051.0,54.1322,35.2629,,
9052.0,53.1359,35.0641,,
9053.0,54.0866,37.9872,,
9054.0,53.2318,34.4408,Брянск-Восточный,5505988530.0
9055.0,54.805,32.0959,,
9056.0,53.2032,34.4058,,
9057.0,55.5309,35.31,,
9058.0,54.8016,32.1415,,
9059.0,55.6388,37.3822,,
9060.0,52.8255,34.4895,Навля,10980332751.0
9061.0,53.1626,34.8642,,
9062.0,54.5175,40.0625,,
9063.0,54.5092,40.0095,,
9064.0,54.47,41.2977,,
9065.0,54.3424,39.852,,
9066.0,54.2608,39.9574,,
9067.0,55.4542,39.6716,,
9068.0,55.7896,37.7432,Партизанская,68916801.0
9069.0,55.7699,37.7454,Лефортово,1062135937.0
9070.0,55.759,37.7461,Шоссе Энтузиастов,255744578.0
9071.0,55.7311,37.7274,Новопролетарская,1062480585.0
9072.0,55.7178,37.6956,Угрешская,220203803.0
9073.0,55.7126,37.6777,Угрешская,220203803.0
9074.0,55.7055,37.6615,Автозаводская,292146578.0
9075.0,55.6902,37.6047,,
9076.0,55.7071,37.5862,Ленинский проспект,282411334.0
9077.0,55.7567,37.5258,Шелепиха,5436430994.0
9078.0,55.7771,37.5073,Полежаевская,296959507.0
9079.0,55.799,37.4989,Октябрьское Поле,309748905.0
9080.0,55.8152,37.49,Войковская,266835845.0
9081.0,55.8404,37.5212,Лихоборы,266426836.0
9082.0,55.8172,37.7369,Бульвар Рокоссовского,265949954.0
9083.0,55.8396,37.667,Ростокино,4418228583.0
9084.0,55.8455,37.6397,Ботанический сад,268521591.0
9085.0,55.8474,37.5742,Владыкино,297291268.0
9086.0,55.7467,37.7372,Андроновка,3609204449.0
9087.0,55.6986,37.6492,,
9088.0,55.8478,37.5531,,
9089.0,56.781,44.4511,,
9090.0,56.1173,43.8352,,
9091.0,55.8243,43.8479,,
9092.0,55.9578,43.8183,,
9093.0,55.7648,49.1635,Аметьево,9022338987.0
9094.0,56.3658,41.3515,,
9095.0,56.5322,48.0149,,
9096.0,55.7821,48.5181,,
9097.0,55.7664,48.5118,,
9098.0,55.812,48.9273,,
9099.0,56.0815,49.9702,,
9100.0,57.1954,45.1615,,
9101.0,57.6992,46.7127,,
9102.0,57.9273,47.2732,,
9103.0,56.3665,44.0604,,
9104.0,55.4761,43.8041,,
9105.0,55.5405,47.5267,,
9106.0,55.4735,43.5982,,
9107.0,55.4477,43.7753,,
9108.0,55.5663,44.4629,,
9109.0,55.5554,45.0705,,
9110.0,55.5123,45.2816,,
9111.0,55.4798,47.1374,,
9112.0,55.4748,46.5752,,
9113.0,55.5231,46.3207,,
9114.0,55.5606,46.1157,,
9115.0,55.9315,41.6469,,
9116.0,56.3253,41.3727,,
9117.0,58.4485,50.5837,,
9118.0,58.4541,50.9208,,
9119.0,58.4209,51.0265,,
9120.0,58.3361,51.6466,,
9121.0,58.3306,51.7041,,
9122.0,58.2888,51.9207,,
9123.0,58.274,52.0356,,
9124.0,58.2375,52.1284,,
9125.0,57.9989,52.997,,
9126.0,58.558,49.5862,Базовая,11180403644.0
9127.0,58.4672,49.2835,,
9128.0,58.3239,48.7017,,
9129.0,58.3001,48.4976,,
9130.0,58.292,48.3937,,
9131.0,58.3274,48.2486,,
9132.0,58.3058,48.17,,
9133.0,58.2787,47.9884,,
9134.0,58.2817,47.8675,,
9135.0,58.2809,47.5793,,
9136.0,58.2339,48.1548,,
9137.0,58.2206,48.1078,,
9138.0,58.1749,47.9687,,
9139.0,58.0406,47.6087,,
9140.0,58.976,49.3504,,
9141.0,59.0913,49.2138,,
9142.0,59.2383,49.0279,,
9143.0,59.5942,48.659,,
9144.0,59.8199,48.3451,,
9145.0,56.5665,53.0471,,
9146.0,56.4585,52.9732,,
9147.0,56.3813,52.9186,,
9148.0,56.312,52.8418,,
9149.0,56.8377,53.3407,,
9150.0,57.0257,53.9938,,
9151.0,56.3515,51.6213,,
9152.0,56.3686,51.6979,,
9153.0,56.4179,51.8884,,
9154.0,56.4336,52.022,,
9155.0,56.4284,52.152,,
9156.0,56.4482,52.2369,,
9157.0,56.4615,52.3073,,
9158.0,56.5448,52.5578,,
9159.0,56.5733,52.6059,,
9160.0,56.5487,52.7903,,
9161.0,56.5001,53.383,,
9162.0,56.4762,53.5669,,
9163.0,56.459,53.6678,,
9164.0,56.4543,53.8094,,
9165.0,56.2603,54.8171,,
9166.0,56.2942,55.0161,,
9167.0,56.3135,55.102,,
9168.0,56.3389,55.2034,,
9169.0,56.3747,55.3801,,
9170.0,56.4442,55.7097,,
9171.0,56.4538,55.7434,,
9172.0,56.4802,55.8125,,
9173.0,56.5034,55.936,,
9174.0,56.5086,56.1194,,
9175.0,56.5088,56.1812,,
9176.0,56.4677,56.2472,,
9177.0,56.4552,56.5709,,
9178.0,56.4766,56.6929,,
9179.0,56.4782,56.7638,,
9180.0,56.4712,56.8878,,
9181.0,56.478,57.013,,
9182.0,56.4702,57.0603,,
9183.0,56.4987,57.1785,,
9184.0,56.5376,57.4882,,
9185.0,56.5202,57.4971,,
9186.0,56.5023,57.6204,,
9187.0,56.5285,57.6925,,
9188.0,56.5536,57.7233,,
9189.0,56.6231,57.7521,,
9190.0,56.6438,57.7852,,
9191.0,56.6708,57.8747,,
9192.0,56.6906,57.9742,,
9193.0,56.7654,58.1465,,
9194.0,56.7878,58.1894,,
9195.0,56.8464,58.3025,,
9196.0,56.8481,58.406,,
9197.0,56.8183,58.5539,,
9198.0,56.8158,58.606,,
9199.0,56.8432,58.7465,,
9200.0,56.8456,58.7707,,
9201.0,56.8523,58.866,,
9202.0,56.8631,58.9078,,
9203.0,56.8532,59.1369,,
9204.0,56.8834,59.2431,,
9205.0,56.8479,59.2996,,
9206.0,56.8359,59.3556,,
9207.0,56.8314,59.4042,,
9208.0,56.8571,58.9659,,
9209.0,54.4439,45.3681,,
9210.0,56.5136,52.9339,,
9211.0,56.4254,52.0692,,
9212.0,56.5444,53.0515,,
9213.0,56.3175,54.0938,,
9214.0,57.0745,47.7082,,
9215.0,56.4882,56.2113,,
9216.0,56.4059,55.5122,,
9217.0,57.0809,52.9499,,
9218.0,57.2108,52.9801,,
9219.0,57.4184,53.0615,,
9220.0,57.482,53.1118,,
9347.0,46.2399,38.9518,,
9348.0,45.9304,38.9992,,
9349.0,43.5354,39.8113,,
9351.0,43.4484,39.9389,,
9352.0,47.2446,39.711,,
9355.0,47.1722,39.7371,,
9360.0,47.159,39.748,,
9362.0,47.5534,42.1292,,
9364.0,47.2946,39.9421,,
9365.0,47.3368,40.0373,,
9368.0,48.9603,40.3839,,
9369.0,47.0583,39.7904,,
9370.0,46.9559,40.131,,
9371.0,47.071,39.5281,,
9372.0,47.0158,39.6114,,
9373.0,46.9443,39.4904,,
9374.0,47.2918,39.1241,,
9375.0,46.6749,39.5738,,
9376.0,45.7532,40.2277,,
9377.0,45.668,40.3048,,
9378.0,45.6187,40.328,,
9379.0,45.6037,40.3347,,
9380.0,45.4653,40.489,,
9385.0,44.7237,39.9443,,
9387.0,44.4934,40.1596,,
9406.0,44.4451,39.129,,
9408.0,44.3688,39.1927,Калинка,420677239.0
9411.0,46.6346,38.5569,,
9412.0,45.8599,39.0066,,
9413.0,45.6294,38.959,Тимашевский Обход,2447232706.0
9414.0,45.5543,38.978,,
9415.0,45.4276,39.0042,,
9420.0,44.9025,38.8706,,
9421.0,44.893,38.856,,
9437.0,45.1062,39.3597,,
9447.0,43.0441,44.6822,Владикавказ,10614793114.0
9451.0,45.0923,41.9718,,
9453.0,57.8335,53.2882,,
9454.0,56.256,52.7536,,
9455.0,56.2205,52.6565,,
9456.0,56.1734,52.5971,,
9457.0,56.8564,53.4063,,
9458.0,56.8924,53.5766,,
9459.0,56.9277,53.7055,,
9460.0,56.9323,53.8222,,
9461.0,56.4458,53.9607,,
9462.0,55.5271,47.5292,,
9463.0,56.0771,47.2242,,
9464.0,56.322,43.9457,Московская,5137578904.0
9465.0,56.255,43.9717,проспект Гагарина,514682852.0
9466.0,55.5027,40.615,,
9467.0,55.5367,47.5427,,
9468.0,56.3566,43.8403,,
9469.0,56.3149,43.8609,,
9470.0,55.5165,47.4944,,
9471.0,56.7745,53.1812,,
9472.0,57.3013,44.7194,,
9473.0,57.3467,44.6863,,
9474.0,56.6296,43.416,Рождественская,5677300018.0
9532.0,63.5275,40.3296,1008 км,10580409302.0
9534.0,63.671,40.542,1028 км,2656406439.0
9672.0,63.6852,54.1632,Синегорская (1586 км),2644277869.0
9723.0,46.8502034,30.0736104,Роздільна-1,1648739251.0
9724.0,46.675851,30.9479472,,
9853.0,39.7071371,64.4917323,Разъезд № 43,7466446005.0
9866.0,41.071522,70.270313,Qo‘l,4032412887.0
9867.0,40.841414,70.916286,Qo‘shminor,5293519556.0
9869.0,37.617362,62.030724,Rzd. No 64,3221378144.0
9875.0,62.0644,34.231,,
9876.0,61.877,33.8454,,
9877.0,59.9881,30.2546,Старая Деревня,91264384.0
9878.0,59.9919,30.221,,
9880.0,58.5665,31.2456,Предузловая-Павловская,268104950.0
9881.0,59.46,32.0644,Кириши-Заводская,1628692294.0
9882.0,61.6209,34.4755,,
9885.0,56.2909,31.2199,,
9886.0,56.3512,30.6903,,
9898.0,59.5731,30.3844,Владимирская,417668112.0
9901.0,59.8352,32.6301,,
9902.0,63.9848,34.1898,,
9903.0,64.6181,34.789,,
9904.0,64.7651,34.6461,,
9906.0,66.6855,32.6638,,
9907.0,67.3809,32.5381,Нива,4780924546.0
9908.0,67.8172,33.2004,,
9909.0,67.8756,33.2934,,
9910.0,68.4934208,33.166983,,
9911.0,68.5504,33.181,,
9912.0,68.9933,33.1432,,
9916.0,67.5271,33.381,,
9917.0,68.1705,33.3076,,
9920.0,66.573,32.7845,,
9921.0,59.9203,29.7504,Ораниенбаум II,1938480467.0
9932.0,59.2508,30.3714,,
9934.0,59.3831,30.3537,,
9935.0,59.4119,29.165,,
9937.0,60.9204,34.1112,,
9938.0,61.8853,34.2499,,
9939.0,64.2792,34.4003,,
9940.0,62.2399,34.4373,,
9941.0,62.2068,34.2287,,
9943.0,68.1063,33.3186,,
9944.0,59.9116,32.2031,,
9945.0,59.8582,32.3612,,
9946.0,59.5176,28.7548,,
9947.0,59.9058,30.3385,,
9956.0,58.393,33.2501,,
9960.0,58.5385,31.2554,,
9964.0,58.9365,31.0769,,
9965.0,60.0297,32.5855,,
9966.0,60.1938,32.7678,,
9967.0,59.9009,32.4216,,
9968.0,59.7691,32.8439,,
9969.0,59.6523,33.1445,,
9971.0,59.6386,33.4423,,
9972.0,59.6367,33.472,,
9973.0,59.5061,33.1891,,
9974.0,59.4572,33.0727,,
9975.0,59.4273,33.0022,,
9978.0,59.5068,34.968,,
9980.0,59.0585,35.1908,,
9981.0,59.0246,35.1774,,
9982.0,58.8292,35.0406,,
9983.0,60.3565,32.9612,,
9984.0,60.3771,33.0116,,
9985.0,60.6571,33.3724,,
10019.0,57.9728,31.1721,,
10022.0,57.9754,32.7756,,
10058.0,56.1809,101.573,Тепловая,3877878557.0
10061.0,45.3462,36.6868,Кавказ,2468842711.0
10062.0,45.3461,36.6868,Кавказ,2468842711.0
10063.0,52.433567,31.477731,Закапыцце,306067993.0
10064.0,55.7991,108.142,,
10197.0,55.9511,49.3696,,
10198.0,50.4241,137.21,Кумте,2206280949.0
10199.0,50.0773,139.215,,
10200.0,57.842,47.0302,,
10201.0,57.4414,42.1449,Кинешма,661394949.0
10202.0,57.4414,42.1449,Кинешма,661394949.0
10204.0,43.3949,132.164,Аэропорт Кневичи,1877184103.0
10205.0,54.8179,99.2519,,
10206.0,54.988448,30.940152,Завольша,306065981.0
10207.0,40.8862011,70.7815138,Temiryo'lobod,4521163706.0
10208.0,60.244,29.1535,,
10209.0,39.943405,49.387641,Yeni Ələt Stansiyası,3078997905.0
10210.0,43.600872,51.222665,Актау-Порт,7066248958.0
10211.0,49.995973,67.218156,Жалгызтал,5025635018.0
10212.0,49.727964,67.418921,,
10213.0,49.357021,67.578111,,
10214.0,49.194376,68.163535,,
10215.0,49.118324,68.483812,,
10216.0,48.9878776,68.81225064,,
10218.0,47.650992,59.490714,Сарыжиде,7061767086.0
10219.0,47.460435,59.273088,Аккайтым,5887782963.0
10220.0,47.346589,59.204103,Байкадам,7062781084.0
10221.0,47.113104,59.043991,,
10222.0,46.97649,58.852695,Домбар,7076958179.0
10223.0,46.877464,58.707562,,
10224.0,46.740397,58.434798,Жанак,7076944047.0
10225.0,46.622664,58.184582,Кампала,7076942982.0
10226.0,46.89750096,58.75867082,,
10227.0,46.325065,57.64172,,
10228.0,46.179636,57.399598,,
10229.0,46.3746964,57.76445349,,
10230.0,45.890435,56.86325,,
10231.0,45.711435,56.703754,,
10232.0,45.575314,56.41862,,
10233.0,45.45714,56.113848,Турыш,7062977473.0
10234.0,45.311158,56.024816,разъезд Ногаиты,4264573137.0
10235.0,45.272918,55.944751,,
10236.0,45.2287223911623,55.8505439758301,станция Сам,4264573203.0
10237.0,45.2452829220876,55.3666305541992,,
10238.0,47.508621,72.906142,Киікті,3804030259.0
10239.0,47.751552,67.114213,,
10240.0,47.809315,66.769305,Карсакбай,3619094580.0
10241.0,47.728854,66.523364,,
10242.0,47.7979354227486,66.3278961181641,,
10243.0,47.824817,66.099035,,
10244.0,47.786012,65.862707,,
10245.0,47.810919,65.627995,,
10246.0,47.771002,65.383833,Коктал,3617761158.0
10247.0,47.741871,65.080903,,
10248.0,47.774526,64.762855,,
10249.0,47.5723566180974,64.5834732055664,,
10250.0,47.5211423311097,64.3064117431641,,
10251.0,47.497755,64.073002,,
10252.0,47.462451,63.818133,,
10253.0,47.378211,63.567287,станция Промежуточная,3617596427.0
10254.0,47.371114,63.304116,,
10255.0,47.365548,63.071803,,
10256.0,47.357851,62.806468,,
10257.0,47.27859,62.56554,,
10258.0,47.238465,62.318466,Абай,3617549887.0
10259.0,47.2178,62.123092,,
10260.0,47.169861,61.847813,,
10261.0,47.088543,61.598036,Карашеген,7081964685.0
10262.0,47.030446,61.364995,19,7081966486.0
10263.0,52.538,33.7699,,
10264.0,42.539585,70.062897,Менлибай,4518956492.0
10265.0,46.7319,48.0264,Бузанский,1829616026.0
10266.0,39.16607,55.143973,Däneata,3883136754.0
10270.0,38.144575,54.714057,,
10272.0,37.705178,54.740666,Etrek,3415481009.0
10273.0,37.463696,54.629553,Akýaýla,3884475565.0
10274.0,37.463696,54.629553,Akýaýla,3884475565.0
10276.0,40.13482369,70.6233412,Исфара,8432496987.0
10277.0,55.896616,23.364316,Zokniai,1659033632.0
10278.0,56.8596,33.3391,Скакулино,11249251820.0
10279.0,61.211468,46.6531593,Котлас-Узловой,10059436002.0
10280.0,53.873608,27.521037,,
10282.0,49.504247,22.757921,Старжава,1602236955.0
10287.0,46.38071823,28.97786903,,
10288.0,46.7319,48.0264,Бузанский,1829616026.0
10289.0,50.232593,23.637101,Рава-Руська,1459328289.0
10290.0,55.676,49.2092,,
10291.0,55.6957,49.1799,Комбинат,3134292650.0
10292.0,55.7088,49.1585,,
10293.0,55.6524,49.2308,,
10294.0,47.336914,53.702867,,
10295.0,40.003665,52.995329,Türkmenbaşy,2945761272.0
10296.0,43.6769,40.2794,Роза Хутор,4526636022.0
10297.0,43.6837,40.232,Эсто-Садок,4526636023.0
10298.0,43.4178,39.9462,,
10299.0,43.61716,51.230103,,
10303.0,54.596359,25.893174,Гудагай,306068713.0
10304.0,55.834305,27.737811,Бігосава,3396725382.0
10329.0,55.6089,49.3004,,
10330.0,50.9684,115.461,,
10331.0,50.0133,116.769,,
10334.0,50.280748,57.213793,Актобе-1,4020137340.0
10335.0,50.22801207,57.24913588,,
